gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
SERBP1,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,PA,membrane,-1.591718355,22.69307242,0.015272705,no hit
PLOD2,O00469,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",PA,membrane,0.489964624,20.05299757,0.015286722,no hit
YWHAG,P61981,14-3-3 protein gamma,PA,membrane,-0.649263794,22.1471741,0.015289248,no hit
RAB32,Q13637,Ras-related protein Rab-32,PA,membrane,0.425561505,18.52945532,0.015302984,no hit
TNFAIP8,O95379,Tumor necrosis factor alpha-induced protein 8,PA,membrane,0.426659007,19.79887282,0.015599222,no hit
SUMO2,P61956,Small ubiquitin-related modifier 2,PA,membrane,-0.939603522,19.9201128,0.016268574,no hit
GNAQ,P50148,Guanine nucleotide-binding protein G(q) subunit alpha,PA,membrane,0.561800095,19.47984835,0.016322624,no hit
CACYBP,Q9HB71,Calcyclin-binding protein,PA,membrane,-0.787640879,20.70782463,0.016805429,no hit
ABCC4,O15439,ATP-binding cassette sub-family C member 4,PA,membrane,0.523404696,18.55421216,0.016980882,no hit
CNN2,Q99439,Calponin-2,PA,membrane,-0.427612795,19.98097239,0.017247624,no hit
ITPA,Q9BY32,Inosine triphosphate pyrophosphatase,PA,membrane,-0.703587479,18.37298971,0.017274402,no hit
MCTS1,Q9ULC4,Malignant T-cell-amplified sequence 1,PA,membrane,-0.709721812,18.24585903,0.017509661,no hit
PLAA,Q9Y263,Phospholipase A-2-activating protein,PA,membrane,-0.541789675,19.41412819,0.01768495,no hit
NUTF2,P61970,Nuclear transport factor 2,PA,membrane,-0.627472651,18.28156045,0.017707071,no hit
NPEPPS,P55786,Puromycin-sensitive aminopeptidase,PA,membrane,-0.392821747,21.77458066,0.01808034,no hit
YWHAH,Q04917,14-3-3 protein eta,PA,membrane,-0.654773859,21.80188024,0.018528474,no hit
RHOG,P84095,Rho-related GTP-binding protein RhoG,PA,membrane,0.376609866,21.99638949,0.018787917,no hit
SPCS3,P61009,Signal peptidase complex subunit 3,PA,membrane,0.470008103,19.80335358,0.019027868,no hit
PRDX6,P30041,Peroxiredoxin-6,PA,membrane,-0.714091367,23.18319082,0.019215126,no hit
RRM1,P23921,Ribonucleoside-diphosphate reductase large subunit,PA,membrane,-0.499868696,20.03560781,0.019358985,no hit
PTGR1,Q14914,Prostaglandin reductase 1,PA,membrane,-0.674594377,19.58055068,0.019579694,no hit
TM9SF2,Q99805,Transmembrane 9 superfamily member 2,PA,membrane,-0.708100506,22.20822205,0.01967642,no hit
TUBB,P07437,Tubulin beta chain,PA,membrane,-0.592275809,23.48913112,0.019751778,no hit
HADHA,P40939,"Trifunctional enzyme subunit alpha, mitochondrial",PA,membrane,0.552159993,19.57503092,0.020139861,no hit
PGD,P52209,"6-phosphogluconate dehydrogenase, decarboxylating",PA,membrane,-0.786990707,19.75942883,0.020235864,no hit
RAP1A,P62834,Ras-related protein Rap-1A,PA,membrane,0.509753409,19.55483643,0.020489823,no hit
ZNF598,Q86UK7,E3 ubiquitin-protein ligase ZNF598,PA,membrane,-0.737494509,19.00173196,0.021015081,no hit
ACOX1,Q15067,Peroxisomal acyl-coenzyme A oxidase 1,PA,membrane,0.549418926,19.59506369,0.021139289,no hit
PGAM1,P18669,Phosphoglycerate mutase 1,PA,membrane,-0.875617818,22.81494882,0.022166212,no hit
PPA1,Q15181,Inorganic pyrophosphatase,PA,membrane,-0.81759565,21.94119133,0.022462099,no hit
HSPH1,Q92598,Heat shock protein 105 kDa,PA,membrane,-0.45915529,21.43735215,0.023045724,no hit
TENM3,Q9P273,Teneurin-3,PA,membrane,0.473674245,17.3745411,0.02318862,no hit
PLXNB2,O15031,Plexin-B2,PA,membrane,0.42832795,24.07284467,0.024018935,no hit
CD46,P15529,Membrane cofactor protein,PA,membrane,0.449834279,21.38186345,0.024404722,no hit
EWSR1,Q01844,RNA-binding protein EWS,PA,membrane,-0.489455721,19.18135506,0.025032526,no hit
PRPS1,P60891,Ribose-phosphate pyrophosphokinase 1,PA,membrane,-0.449043072,17.57924334,0.0251642,no hit
B4GALT1,P15291,"Beta-1,4-galactosyltransferase 1",PA,membrane,-0.583888336,20.09930729,0.025475766,no hit
PLIN3,O60664,Perilipin-3,PA,membrane,-0.804414155,21.97667336,0.02596093,no hit
NMT1,P30419,Glycylpeptide N-tetradecanoyltransferase 1,PA,membrane,-1.058310352,20.92303535,0.02686288,no hit
KPNB1,Q14974,Importin subunit beta-1,PA,membrane,-0.623620285,23.28785656,0.026909459,no hit
LDHB,P07195,L-lactate dehydrogenase B chain,PA,membrane,-0.879732033,23.09270015,0.026916288,no hit
VDAC3,Q9Y277,Voltage-dependent anion-selective channel protein 3,PA,membrane,0.499737617,19.39272586,0.026931675,no hit
PTPRJ,Q12913,Receptor-type tyrosine-protein phosphatase eta,PA,membrane,0.45519095,21.41858815,0.027138102,no hit
PTGFRN,Q9P2B2,Prostaglandin F2 receptor negative regulator,PA,membrane,0.576921701,24.1518171,0.028039918,no hit
SEC23B,Q15437,Protein transport protein Sec23B,PA,membrane,-0.567555816,21.31748571,0.028156456,no hit
ATP11A,P98196,Phospholipid-transporting ATPase IH,PA,membrane,0.38784224899999997,18.15226865,0.028702228,no hit
CSE1L,P55060,Exportin-2,PA,membrane,-0.667859475,22.87853031,0.029189869,no hit
OLR1,P78380,Oxidized low-density lipoprotein receptor 1,PA,membrane,0.558496141,20.72890154,0.029331664,no hit
PSME3,P61289,Proteasome activator complex subunit 3,PA,membrane,-0.467114626,21.13914282,0.02975695,no hit
CLINT1,Q14677,Clathrin interactor 1,PA,membrane,-0.83148804,21.19387236,0.029987773,no hit
USP5,P45974,Ubiquitin carboxyl-terminal hydrolase 5,PA,membrane,-0.499686577,19.91192223,0.030178897,no hit
HPD,P32754,4-hydroxyphenylpyruvate dioxygenase,PA,membrane,-0.593408372,21.75832163,0.030260917,no hit
PITPNB,P48739,Phosphatidylinositol transfer protein beta isoform,PA,membrane,-0.573434115,21.42643002,0.031270711,no hit
CAND1,Q86VP6,Cullin-associated NEDD8-dissociated protein 1,PA,membrane,-0.456541465,21.35746751,0.031298991,no hit
SDC1,P18827,Syndecan-1,PA,membrane,0.539743366,18.79794664,0.031462993,no hit
BTF3,P20290,Transcription factor BTF3,PA,membrane,-1.053309269,20.58420146,0.032016289,no hit
TFG,Q92734,Protein TFG,PA,membrane,-0.798269285,19.44342118,0.03203245,no hit
SH3GLB1,Q9Y371,Endophilin-B1,PA,membrane,-0.511332778,20.73293834,0.032036031,no hit
PGP,A6NDG6,Glycerol-3-phosphate phosphatase,PA,membrane,-0.451579526,19.69364046,0.03222517,no hit
API5,Q9BZZ5,Apoptosis inhibitor 5,PA,membrane,-0.550196516,21.10702583,0.033019408,no hit
RPS28,P62857,40S ribosomal protein S28,PA,membrane,-0.517982667,21.38726571,0.033240588,no hit
ANXA11,P50995,Annexin A11,PA,membrane,-0.590639422,20.33126084,0.033544163,no hit
SUPT16H,Q9Y5B9,FACT complex subunit SPT16,PA,membrane,0.498260003,18.88565205,0.034626061,no hit
PSME2,Q9UL46,Proteasome activator complex subunit 2,PA,membrane,-0.647595038,21.83323762,0.034654726,no hit
CLTA,P09496,Clathrin light chain A,PA,membrane,-0.593223838,21.23164177,0.035285407,no hit
CLIC4,Q9Y696,Chloride intracellular channel protein 4,PA,membrane,0.299613927,21.60365909,0.035856342,no hit
HSPA4,P34932,Heat shock 70 kDa protein 4,PA,membrane,-0.508587288,22.7410395,0.036053609,no hit
DDOST,P39656,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,PA,membrane,0.52327033,23.03866095,0.036848247,no hit
ABHD14B,Q96IU4,Putative protein-lysine deacylase ABHD14B,PA,membrane,-0.457962302,17.96796735,0.037006821,no hit
PDHX,O00330,"Pyruvate dehydrogenase protein X component, mitochondrial",PA,membrane,0.490514678,18.38522952,0.037462144,no hit
APOL2,Q9BQE5,Apolipoprotein L2,PA,membrane,0.352404387,20.61599482,0.037598421,no hit
S100A6,P06703,Protein S100-A6,PA,membrane,-1.238316204,23.4559728,0.037680593,no hit
MYDGF,Q969H8,Myeloid-derived growth factor,PA,membrane,0.481565102,20.26115855,0.038441664,no hit
ADAM10,O14672,Disintegrin and metalloproteinase domain-containing protein 10,PA,membrane,0.392548151,19.5456824,0.038913622,no hit
NSDHL,Q15738,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",PA,membrane,0.544363703,21.73326973,0.039837553,no hit
NUBP1,P53384,Cytosolic Fe-S cluster assembly factor NUBP1,PA,membrane,-0.735217099,17.65888399,0.040351167,no hit
XPO7,Q9UIA9,Exportin-7,PA,membrane,-0.426600716,18.30475657,0.040551704,no hit
SORT1,Q99523,Sortilin,PA,membrane,-0.359243892,19.23461681,0.040619182,no hit
RAB31,Q13636,Ras-related protein Rab-31,PA,membrane,0.377934639,21.63766888,0.040645914,no hit
ALDOC,P09972,Fructose-bisphosphate aldolase C,PA,membrane,-0.455296875,18.80107232,0.040720433,no hit
PUF60,Q9UHX1,Poly(U)-binding-splicing factor PUF60,PA,membrane,-0.368160048,20.93721131,0.041045984,no hit
UBA1,P22314,Ubiquitin-like modifier-activating enzyme 1,PA,membrane,-0.626340145,22.73847742,0.041085383,no hit
ANXA1,P04083,Annexin A1,PA,membrane,-0.343848472,20.46633891,0.041378297,no hit
TYMP,P19971,Thymidine phosphorylase,PA,membrane,-0.342184791,17.66247359,0.042241316,no hit
PARK7,Q99497,Parkinson disease protein 7,PA,membrane,-0.659335533,20.95250995,0.043519671,no hit
PPP2R1A,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PA,membrane,-0.67096325,22.37568788,0.043946983,no hit
ARF5,P84085,ADP-ribosylation factor 5,PA,membrane,-0.577432558,18.69824154,0.043986177,no hit
NAA20,P61599,N-alpha-acetyltransferase 20,PA,membrane,-0.31561722,17.72029078,0.044094805,no hit
PRDX1,Q06830,Peroxiredoxin-1,PA,membrane,-0.827460678,25.17696,0.044228293,no hit
CALM1,P0DP23,Calmodulin-1,PA,membrane,0.520030154,21.72273714,0.044239906,no hit
BUB3,O43684,Mitotic checkpoint protein BUB3,PA,membrane,-0.377800169,20.07637819,0.044446298,no hit
AP2A1,O95782,AP-2 complex subunit alpha-1,PA,membrane,0.340959264,20.75117356,0.044703026,no hit
RMDN1,Q96DB5,Regulator of microtubule dynamics protein 1,PA,membrane,0.527512826,19.23078238,0.044791229,no hit
FKBP4,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4,PA,membrane,-0.447942805,19.98468402,0.045231221,no hit
SSR4,P51571,Translocon-associated protein subunit delta,PA,membrane,0.519639121,22.55833495,0.045494115,no hit
HSPA4L,O95757,Heat shock 70 kDa protein 4L,PA,membrane,-0.314372422,19.54853584,0.046116929,no hit
AP1B1,Q10567,AP-1 complex subunit beta-1,PA,membrane,-0.417874646,21.59317433,0.046170707,no hit
PTGES,O14684,Prostaglandin E synthase,PA,membrane,0.395245248,20.02369584,0.046276056,no hit
NECTIN2,Q92692,Nectin-2,PA,membrane,0.325029401,21.73010969,0.046375708,no hit
ICAM1,P05362,Intercellular adhesion molecule 1,PA,membrane,0.441810752,22.36689845,0.046408968,no hit
DSP,P15924,Desmoplakin,PA,membrane,-0.552058461,22.54851272,0.046998206,no hit
ERBIN,Q96RT1,Erbin,PA,membrane,0.360248365,19.10746774,0.048082481,no hit
BTN2A1,Q7KYR7,Butyrophilin subfamily 2 member A1,PA,membrane,0.359596212,18.36929773,0.048486333,no hit
RTN4,Q9NQC3,Reticulon-4,PA,membrane,-0.466158877,21.92716584,0.048781968,no hit
ARPC5L,Q9BPX5,Actin-related protein 2/3 complex subunit 5-like protein,PA,membrane,0.437052462,17.77043972,0.049102412,no hit
ACADM,P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",PA,membrane,0.474185801,19.45417321,0.04914575,no hit
ANP32B,Q92688,Acidic leucine-rich nuclear phosphoprotein 32 family member B,PA,membrane,-0.729212267,18.87144801,0.049419697,no hit
NNMT,P40261,Nicotinamide N-methyltransferase,PA,membrane,-0.930682286,20.01688719,0.049720252,no hit
SDHA,P31040,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",PA,membrane,0.566119353,21.06973098,0.04996927,no hit
DYNLL1,P63167,"Dynein light chain 1, cytoplasmic",PA,membrane,-0.613681974,20.68198747,0.050244589,no hit
OCIAD1,Q9NX40,OCIA domain-containing protein 1,PA,membrane,0.421921674,18.89468688,0.050258263,no hit
HIBADH,P31937,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",PA,membrane,0.766728441,17.31081027,0.050460178,no hit
GIGYF2,Q6Y7W6,GRB10-interacting GYF protein 2,PA,membrane,-0.964350863,18.41127301,0.05113453,no hit
HSD17B10,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,PA,membrane,0.504087204,21.20980756,0.05133291,no hit
NOP16,Q9Y3C1,Nucleolar protein 16,PA,membrane,-0.812901154,18.41481103,0.051357601,no hit
RP2,O75695,Protein XRP2,PA,membrane,0.491020718,22.68573531,0.05146065,no hit
NME2,P22392,Nucleoside diphosphate kinase B,PA,membrane,-0.550386759,20.61577855,0.051628302,no hit
SLC29A2,Q14542,Equilibrative nucleoside transporter 2,PA,membrane,0.550531629,18.01309577,0.051792387,no hit
PRMT1,Q99873,Protein arginine N-methyltransferase 1,PA,membrane,-0.330480106,19.40461039,0.051998221,no hit
BST2,Q10589,Bone marrow stromal antigen 2,PA,membrane,-0.436181118,21.479096470000002,0.052020385,no hit
RNH1,P13489,Ribonuclease inhibitor,PA,membrane,-0.472877117,20.08380736,0.052069497,no hit
PA2G4,Q9UQ80,Proliferation-associated protein 2G4,PA,membrane,-0.850659432,23.44492625,0.052721436000000003,no hit
PAK2,Q13177,Serine/threonine-protein kinase PAK 2,PA,membrane,-0.482366903,20.03983199,0.05331875,no hit
PTGES3,Q15185,Prostaglandin E synthase 3,PA,membrane,-0.538621143,20.21386776,0.053908281,no hit
DHCR7,Q9UBM7,7-dehydrocholesterol reductase,PA,membrane,0.513087476,21.68210403,0.054102119,no hit
S100A11,P31949,Protein S100-A11,PA,membrane,-0.834861432,21.48856321,0.054112674,no hit
SKP1,P63208,S-phase kinase-associated protein 1,PA,membrane,-0.536141099,20.55017996,0.054551589,no hit
GPRC5C,Q9NQ84,G-protein coupled receptor family C group 5 member C,PA,membrane,0.503354524,18.7483469,0.054555849,no hit
PTP4A2,Q12974,Protein tyrosine phosphatase type IVA 2,PA,membrane,0.479306756,19.12474323,0.05465604,no hit
NAPRT,Q6XQN6,Nicotinate phosphoribosyltransferase,PA,membrane,-0.370388642,18.35882471,0.05468443,no hit
ERP29,P30040,Endoplasmic reticulum resident protein 29,PA,membrane,0.827680758,22.47308826,0.054734249,no hit
SLC35B2,Q8TB61,Adenosine 3'-phospho 5'-phosphosulfate transporter 1,PA,membrane,-0.373290351,20.76021841,0.054802092,no hit
F11R,Q9Y624,Junctional adhesion molecule A,PA,membrane,0.534073332,22.29702609,0.055327197,no hit
GLO1,Q04760,Lactoylglutathione lyase,PA,membrane,-0.779278396,20.93949864,0.055497557,no hit
HSP90B1,P14625,Endoplasmin,PA,membrane,0.714457204,24.46919624,0.055710584,no hit
EXOC7,Q9UPT5,Exocyst complex component 7,PA,membrane,0.348995042,18.19175895,0.055786032,no hit
ABCG2,Q9UNQ0,Broad substrate specificity ATP-binding cassette transporter ABCG2,PA,membrane,0.77979968,21.19702126,0.056071937,no hit
GPI,P06744,Glucose-6-phosphate isomerase,PA,membrane,-0.540853661,22.2410408,0.056432185,no hit
CD59,P13987,CD59 glycoprotein,PA,membrane,0.421792769,22.79090798,0.05685811,no hit
PRDX3,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial",PA,membrane,1.115283864,21.95756559,0.05710882,no hit
PSAT1,Q9Y617,Phosphoserine aminotransferase,PA,membrane,-0.296958857,19.41139001,0.057887297,no hit
HSPA1A,P0DMV8,Heat shock 70 kDa protein 1A,PA,membrane,-0.395750204,24.18389212,0.05789079,no hit
COQ9,O75208,"Ubiquinone biosynthesis protein COQ9, mitochondrial",PA,membrane,0.609435455,19.55592816,0.057993294,no hit
LTA4H,P09960,Leukotriene A-4 hydrolase,PA,membrane,-0.697666921,19.85731156,0.058119294,no hit
PRKACB,P22694,cAMP-dependent protein kinase catalytic subunit beta,PA,membrane,-0.297166053,19.02193626,0.058169993,no hit
SELENBP1,Q13228,Methanethiol oxidase,PA,membrane,-0.53532413,19.55702247,0.058306831,no hit
ANP32A,P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A,PA,membrane,-0.707793407,22.0384119,0.058398852,no hit
USP14,P54578,Ubiquitin carboxyl-terminal hydrolase 14,PA,membrane,-0.508232872,20.86712568,0.058507874,no hit
TUBA4A,P68366,Tubulin alpha-4A chain,PA,membrane,-0.549833674,20.01861834,0.058819533,no hit
PGK1,P00558,Phosphoglycerate kinase 1,PA,membrane,-0.646573941,24.02077641,0.059023932,no hit
WDR1,O75083,WD repeat-containing protein 1,PA,membrane,0.678880022,20.03280854,0.059232226,no hit
SERPINB1,P30740,Leukocyte elastase inhibitor,PA,membrane,-0.631646405,19.83269659,0.05974525,no hit
EIF4A1,P60842,Eukaryotic initiation factor 4A-I,PA,membrane,-0.980290284,23.17611231,0.059966974,no hit
SLC25A24,Q6NUK1,Calcium-binding mitochondrial carrier protein SCaMC-1,PA,membrane,0.770450674,20.65730826,0.060328645,no hit
APEX1,P27695,DNA-(apurinic or apyrimidinic site) endonuclease,PA,membrane,-0.714744641,19.58808486,0.060688939,no hit
BPNT1,O95861,"3'(2'),5'-bisphosphate nucleotidase 1",PA,membrane,-0.357929633,19.15030578,0.061227556,no hit
ITGA6,P23229,Integrin alpha-6,PA,membrane,0.51915841,23.62991905,0.061259475,no hit
MRPL12,P52815,"39S ribosomal protein L12, mitochondrial",PA,membrane,0.553811772,18.71092266,0.06170934,no hit
ELOB,Q15370,Elongin-B,PA,membrane,-0.536099835,19.49697668,0.063114597,no hit
NACA,E9PAV3,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",PA,membrane,-0.841832127,18.17955363,0.063376533,no hit
TKT,P29401,Transketolase,PA,membrane,-0.407148079,21.92008871,0.064050161,no hit
PRKAR2A,P13861,cAMP-dependent protein kinase type II-alpha regulatory subunit,PA,membrane,-0.251124796,20.45745616,0.064053712,no hit
ALDH3A2,P51648,Aldehyde dehydrogenase family 3 member A2,PA,membrane,0.517120092,19.28337854,0.064646258,no hit
RAN,P62826,GTP-binding nuclear protein Ran,PA,membrane,-0.338646276,21.0146424,0.064941475,no hit
EIF4A2,Q14240,Eukaryotic initiation factor 4A-II,PA,membrane,-0.515360263,18.68742585,0.065492266,no hit
TMCO1,Q9UM00,Calcium load-activated calcium channel,PA,membrane,0.819445358,20.20846888,0.065659858,no hit
OTUB1,Q96FW1,Ubiquitin thioesterase OTUB1,PA,membrane,-0.383743673,16.50849374,0.066557035,no hit
RNF185,Q96GF1,E3 ubiquitin-protein ligase RNF185,PA,membrane,0.463202967,18.40711372,0.066646196,no hit
GLOD4,Q9HC38,Glyoxalase domain-containing protein 4,PA,membrane,-0.633399826,19.59714794,0.066975541,no hit
PHB1,P35232,Prohibitin 1,PA,membrane,0.724335386,21.80531573,0.068202264,no hit
ETFA,P13804,"Electron transfer flavoprotein subunit alpha, mitochondrial",PA,membrane,0.702988672,20.58729454,0.068746291,no hit
LRPPRC,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial",PA,membrane,0.625929327,21.89348662,0.069163853,no hit
RBBP4,Q09028,Histone-binding protein RBBP4,PA,membrane,0.440767767,18.50274133,0.06919865,no hit
MLEC,Q14165,Malectin,PA,membrane,0.360288296,21.12812674,0.069441439,no hit
GNB2,P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,PA,membrane,0.485694158,20.46608196,0.069494724,no hit
ALDOA,P04075,Fructose-bisphosphate aldolase A,PA,membrane,-0.458233843,24.58225981,0.069617574,no hit
SDHB,P21912,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",PA,membrane,0.55125564,19.95135406,0.069682467,no hit
SEC61B,P60468,Protein transport protein Sec61 subunit beta,PA,membrane,0.375367228,19.65892802,0.07004473,no hit
RAB8A,P61006,Ras-related protein Rab-8A,PA,membrane,0.346606014,23.87166636,0.070143237,no hit
ACSL3,O95573,Fatty acid CoA ligase Acsl3,PA,membrane,0.729171895,20.73962676,0.070231087,no hit
AGL,P35573,Glycogen debranching enzyme,PA,membrane,-0.51912347,22.76184066,0.070336966,no hit
HMOX2,P30519,Heme oxygenase 2,PA,membrane,0.455590536,21.65515009,0.070867431,no hit
GPX8,Q8TED1,Probable glutathione peroxidase 8,PA,membrane,0.682629836,19.2618463,0.071227371,no hit
SGTA,O43765,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,PA,membrane,-0.575012556,20.54362523,0.071405822,no hit
ENO1,P06733,Alpha-enolase,PA,membrane,-0.598615523,23.54466325,0.071412558,no hit
DNPH1,O43598,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,PA,membrane,-0.633725281,19.93988718,0.071723329,no hit
PFDN5,Q99471,Prefoldin subunit 5,PA,membrane,-0.686111941,18.87687182,0.071889052,no hit
PEBP1,P30086,Phosphatidylethanolamine-binding protein 1,PA,membrane,-0.949301434,20.05736514,0.072001146,no hit
CIB1,Q99828,Calcium and integrin-binding protein 1,PA,membrane,0.308160501,19.27306431,0.072251031,no hit
CPM,P14384,Carboxypeptidase M,PA,membrane,0.452062815,22.28765006,0.072842286,no hit
MSLN,Q13421,Mesothelin,PA,membrane,0.438908804,21.04629603,0.072899751,no hit
SCAMP2,O15127,Secretory carrier-associated membrane protein 2,PA,membrane,-0.26657537,20.8031318,0.073414472,no hit
STX6,O43752,Syntaxin-6,PA,membrane,-0.360473099,19.71565637,0.073452524,no hit
HSPA5,P11021,Endoplasmic reticulum chaperone BiP,PA,membrane,0.69477864,26.11231537,0.073624235,no hit
TUBB4B,P68371,Tubulin beta-4B chain,PA,membrane,-0.465930934,20.40353784,0.074029231,no hit
NAA15,Q9BXJ9,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",PA,membrane,-0.920259057,22.31434445,0.074394284,no hit
DHCR24,Q15392,Delta(24)-sterol reductase,PA,membrane,0.424472885,20.09361992,0.074609504,no hit
IGSF8,Q969P0,Immunoglobulin superfamily member 8,PA,membrane,0.595388104,21.63283823,0.074676219,no hit
YWHAE,P62258,14-3-3 protein epsilon,PA,membrane,-0.553349062,23.90955175,0.075974833,no hit
CDH10,Q9Y6N8,Cadherin-10,PA,membrane,0.396791187,19.10254549,0.076091228,no hit
SLC12A2,P55011,Solute carrier family 12 member 2,PA,membrane,0.425066975,17.47464022,0.076218505,no hit
NAA10,P41227,N-alpha-acetyltransferase 10,PA,membrane,-0.563260191,19.48824595,0.076559899,no hit
EDF1,O60869,Endothelial differentiation-related factor 1,PA,membrane,-0.856054582,19.95785636,0.076975524,no hit
SAE1,Q9UBE0,SUMO-activating enzyme subunit 1,PA,membrane,-0.559017131,20.66713569,0.077179021,no hit
C4BPA,P04003,C4b-binding protein alpha chain,PA,membrane,0.553706165,18.85171762,0.077731722,no hit
AUP1,Q9Y679,Lipid droplet-regulating VLDL assembly factor AUP1,PA,membrane,0.475415103,18.59721571,0.077779649,no hit
ARL15,Q9NXU5,ADP-ribosylation factor-like protein 15,PA,membrane,0.343342058,19.24375498,0.078113327,no hit
TXNRD1,Q16881,"Thioredoxin reductase 1, cytoplasmic",PA,membrane,-0.389310149,21.25515829,0.078258409,no hit
USP10,Q14694,Ubiquitin carboxyl-terminal hydrolase 10,PA,membrane,-0.576323566,21.26950171,0.078333165,no hit
POR,P16435,NADPH--cytochrome P450 reductase,PA,membrane,0.541490156,23.58262631,0.078335062,no hit
SLC5A6,Q9Y289,Sodium-dependent multivitamin transporter,PA,membrane,-0.253308973,19.69814819,0.078837037,no hit
SFXN1,Q9H9B4,Sideroflexin-1,PA,membrane,0.691894171,20.69938028,0.078939567,no hit
APEH,P13798,Acylamino-acid-releasing enzyme,PA,membrane,-0.351424744,19.29005666,0.078991066,no hit
LARP4,Q71RC2,La-related protein 4,PA,membrane,-0.724346337,20.03750905,0.079038022,no hit
CAPZA1,P52907,F-actin-capping protein subunit alpha-1,PA,membrane,-0.368566285,20.98396886,0.079535866,no hit
CCT8,P50990,T-complex protein 1 subunit theta,PA,membrane,0.397019036,24.9511629,0.081861447,no hit
GNG12,Q9UBI6,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,PA,membrane,0.398450385,22.74681487,0.08198016,no hit
UQCRC1,P31930,"Cytochrome b-c1 complex subunit 1, mitochondrial",PA,membrane,0.571315496,21.08820209,0.082106949,no hit
DPAGT1,Q9H3H5,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,PA,membrane,0.365397343,19.88671387,0.082198357,no hit
VMP1,Q96GC9,Vacuole membrane protein 1,PA,membrane,0.484298644,19.954471560000002,0.082235866,no hit
RHOC,P08134,Rho-related GTP-binding protein RhoC,PA,membrane,0.507857714,16.61220432,0.082920021,no hit
TXLNA,P40222,Alpha-taxilin,PA,membrane,-0.725119264,21.4409782,0.08328052,no hit
SLC25A13,Q9UJS0,"Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial",PA,membrane,0.502327131,18.86690501,0.083343281,no hit
NUDT21,O43809,Cleavage and polyadenylation specificity factor subunit 5,PA,membrane,0.261897142,20.27188962,0.083357854,no hit
ACSL4,O60488,Long-chain-fatty-acid--CoA ligase 4,PA,membrane,0.728571681,21.38888515,0.083413996,no hit
SSR1,P43307,Translocon-associated protein subunit alpha,PA,membrane,0.630271661,19.46858834,0.083498846,no hit
GSTM3,P21266,Glutathione S-transferase Mu 3,PA,membrane,-0.500832413,20.31643222,0.083586735,no hit
ARFGAP1,Q8N6T3,ADP-ribosylation factor GTPase-activating protein 1,PA,membrane,-0.300681646,20.22658659,0.083593244,no hit
SEC24D,O94855,Protein transport protein Sec24D,PA,membrane,-0.461769617,18.22452602,0.083942186,no hit
GOT2,P00505,"Aspartate aminotransferase, mitochondrial",PA,membrane,0.667069433,22.51987098,0.084276891,no hit
LIFR,P42702,Leukemia inhibitory factor receptor,PA,membrane,0.29522583,19.2555063,0.085082621,no hit
SBDS,Q9Y3A5,Ribosome maturation protein SBDS,PA,membrane,-0.647129715,20.34418956,0.085116652,no hit
DBN1,Q16643,Drebrin,PA,membrane,0.7345977,17.33579626,0.085381722,no hit
MSN,P26038,Moesin,PA,membrane,1.135129977,25.33407919,0.085590795,no hit
PLAUR,Q03405,Urokinase plasminogen activator surface receptor,PA,membrane,0.318935428,18.28379684,0.085804761,no hit
GNB1,P62873,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,PA,membrane,0.344045015,21.07107931,0.086229364,no hit
PSMA5,P28066,Proteasome subunit alpha type-5,PA,membrane,-0.366372401,19.71837902,0.086310157,no hit
TAPBP,O15533,Tapasin,PA,membrane,0.463082213,19.39962263,0.086375204,no hit
SEC24B,O95487,Protein transport protein Sec24B,PA,membrane,-0.540481623,17.93002556,0.087952685,no hit
DAG1,Q14118,Dystroglycan 1,PA,membrane,0.552173143,22.24666385,0.087967147,no hit
EEF1A1,P68104,Elongation factor 1-alpha 1,PA,membrane,-1.14977478,24.13774704,0.088125867,no hit
ARCN1,P48444,Coatomer subunit delta,PA,membrane,-0.482191141,18.36017788,0.088169887,no hit
GDA,Q9Y2T3,Guanine deaminase,PA,membrane,-0.407363752,20.50797128,0.08860023,no hit
